Training with hyperparameters: alpha=0.5, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_13.npz
Test data:     data/acic/acic_1-10_test_setting_13.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
0	Obj: 97.888,	F: 11.343,	Cf: 9.784,	Imb: 0.013,	Val: 10.496,	ValImb: 0.013,	ValObj: 84.31
100	Obj: 37.091,	F: 6.878,	Cf: 4.533,	Imb: 0.0012,	Val: 5.084,	ValImb: 0.0013,	ValObj: 21.80
200	Obj: 36.426,	F: 6.836,	Cf: 4.520,	Imb: 0.02,	Val: 5.028,	ValImb: 0.023,	ValObj: 21.21
300	Obj: 30.299,	F: 6.360,	Cf: 4.034,	Imb: 0.041,	Val: 4.603,	ValImb: 0.041,	ValObj: 17.08
400	Obj: 27.455,	F: 6.106,	Cf: 3.678,	Imb: 0.042,	Val: 4.273,	ValImb: 0.049,	ValObj: 14.53
500	Obj: 26.310,	F: 5.990,	Cf: 3.514,	Imb: 0.07,	Val: 4.136,	ValImb: 0.073,	ValObj: 13.67
600	Obj: 24.426,	F: 5.825,	Cf: 3.258,	Imb: 0.08,	Val: 4.042,	ValImb: 0.085,	ValObj: 12.87
700	Obj: 22.112,	F: 5.573,	Cf: 2.835,	Imb: 0.086,	Val: 3.697,	ValImb: 0.091,	ValObj: 10.84
800	Obj: 23.444,	F: 5.695,	Cf: 3.060,	Imb: 0.07,	Val: 3.808,	ValImb: 0.074,	ValObj: 11.64
900	Obj: 22.502,	F: 5.600,	Cf: 2.904,	Imb: 0.076,	Val: 3.558,	ValImb: 0.082,	ValObj: 10.17
1000	Obj: 24.619,	F: 5.808,	Cf: 3.261,	Imb: 0.081,	Val: 3.877,	ValImb: 0.089,	ValObj: 12.20
1100	Obj: 20.167,	F: 5.355,	Cf: 2.502,	Imb: 0.082,	Val: 3.171,	ValImb: 0.092,	ValObj: 8.02
1200	Obj: 19.919,	F: 5.328,	Cf: 2.435,	Imb: 0.086,	Val: 3.096,	ValImb: 0.095,	ValObj: 7.66
1300	Obj: 19.858,	F: 5.317,	Cf: 2.457,	Imb: 0.073,	Val: 3.136,	ValImb: 0.077,	ValObj: 7.79
1400	Obj: 20.252,	F: 5.345,	Cf: 2.476,	Imb: 0.079,	Val: 2.999,	ValImb: 0.087,	ValObj: 7.31
1500	Obj: 20.326,	F: 5.387,	Cf: 2.566,	Imb: 0.08,	Val: 3.232,	ValImb: 0.084,	ValObj: 8.17
