Training with hyperparameters: alpha=0.4, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_7.npz
Test data:     data/acic/acic_1-10_test_setting_7.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
0	Obj: 39.600,	F: 6.116,	Cf: 5.157,	Imb: 0.016,	Val: 5.286,	ValImb: 0.015,	ValObj: 23.55
300	Obj: 23.342,	F: 4.958,	Cf: 4.664,	Imb: 0.056,	Val: 4.945,	ValImb: 0.055,	ValObj: 22.86
400	Obj: 22.037,	F: 4.767,	Cf: 4.811,	Imb: 0.056,	Val: 4.806,	ValImb: 0.059,	ValObj: 21.68
500	Obj: 22.353,	F: 4.787,	Cf: 4.963,	Imb: 0.056,	Val: 4.835,	ValImb: 0.057,	ValObj: 22.10
600	Obj: 23.762,	F: 4.933,	Cf: 4.706,	Imb: 0.058,	Val: 4.991,	ValImb: 0.055,	ValObj: 24.05
700	Obj: 22.078,	F: 4.733,	Cf: 4.971,	Imb: 0.051,	Val: 4.779,	ValImb: 0.053,	ValObj: 21.78
800	Obj: 21.027,	F: 4.646,	Cf: 4.811,	Imb: 0.058,	Val: 4.708,	ValImb: 0.058,	ValObj: 21.00
900	Obj: 23.499,	F: 4.988,	Cf: 5.062,	Imb: 0.07,	Val: 5.139,	ValImb: 0.076,	ValObj: 24.02
1000	Obj: 20.473,	F: 4.603,	Cf: 4.639,	Imb: 0.055,	Val: 4.713,	ValImb: 0.057,	ValObj: 20.90
1100	Obj: 19.927,	F: 4.536,	Cf: 4.638,	Imb: 0.058,	Val: 4.659,	ValImb: 0.058,	ValObj: 20.43
1200	Obj: 19.930,	F: 4.601,	Cf: 4.582,	Imb: 0.079,	Val: 4.788,	ValImb: 0.077,	ValObj: 21.09
1300	Obj: 20.069,	F: 4.575,	Cf: 4.756,	Imb: 0.06,	Val: 4.722,	ValImb: 0.06,	ValObj: 20.85
1400	Obj: 20.848,	F: 4.744,	Cf: 4.691,	Imb: 0.049,	Val: 4.938,	ValImb: 0.053,	ValObj: 22.08
1500	Obj: 19.162,	F: 4.490,	Cf: 4.626,	Imb: 0.065,	Val: 4.722,	ValImb: 0.068,	ValObj: 20.93
1600	Obj: 18.110,	F: 4.371,	Cf: 4.535,	Imb: 0.058,	Val: 4.567,	ValImb: 0.062,	ValObj: 19.71
1700	Obj: 17.983,	F: 4.370,	Cf: 4.549,	Imb: 0.074,	Val: 4.647,	ValImb: 0.081,	ValObj: 20.22
1800	Obj: 17.746,	F: 4.320,	Cf: 4.474,	Imb: 0.063,	Val: 4.544,	ValImb: 0.067,	ValObj: 19.86
1900	Obj: 17.529,	F: 4.237,	Cf: 4.435,	Imb: 0.073,	Val: 4.494,	ValImb: 0.073,	ValObj: 19.26
2000	Obj: 15.730,	F: 4.043,	Cf: 4.365,	Imb: 0.064,	Val: 4.306,	ValImb: 0.068,	ValObj: 17.80
2100	Obj: 15.511,	F: 4.044,	Cf: 4.330,	Imb: 0.068,	Val: 4.452,	ValImb: 0.072,	ValObj: 18.93
2200	Obj: 13.854,	F: 3.828,	Cf: 4.262,	Imb: 0.071,	Val: 4.234,	ValImb: 0.074,	ValObj: 17.34
2300	Obj: 14.892,	F: 3.907,	Cf: 4.325,	Imb: 0.066,	Val: 4.362,	ValImb: 0.068,	ValObj: 18.92
2400	Obj: 12.826,	F: 3.686,	Cf: 4.411,	Imb: 0.072,	Val: 4.147,	ValImb: 0.074,	ValObj: 16.43
2500	Obj: 12.839,	F: 3.717,	Cf: 4.355,	Imb: 0.074,	Val: 4.202,	ValImb: 0.077,	ValObj: 16.52
2600	Obj: 11.871,	F: 3.623,	Cf: 4.206,	Imb: 0.08,	Val: 4.218,	ValImb: 0.079,	ValObj: 16.70
2700	Obj: 11.797,	F: 3.570,	Cf: 4.225,	Imb: 0.079,	Val: 4.110,	ValImb: 0.079,	ValObj: 16.18
2800	Obj: 12.132,	F: 3.580,	Cf: 4.098,	Imb: 0.072,	Val: 4.125,	ValImb: 0.072,	ValObj: 16.67
2900	Obj: 11.280,	F: 3.495,	Cf: 4.165,	Imb: 0.073,	Val: 4.052,	ValImb: 0.072,	ValObj: 15.80
2999	Obj: 11.802,	F: 3.524,	Cf: 4.270,	Imb: 0.08,	Val: 4.098,	ValImb: 0.078,	ValObj: 16.29
Saving result to results/acic/setting_7/results_20220102_164712-086534/...

Training on experiment 8/10...
0	Obj: 24.745,	F: 5.623,	Cf: 5.472,	Imb: 0.013,	Val: 5.547,	ValImb: 0.014,	ValObj: 23.34
100	Obj: 21.651,	F: 5.209,	Cf: 5.173,	Imb: 0.038,	Val: 5.094,	ValImb: 0.037,	ValObj: 20.18
200	Obj: 16.584,	F: 4.357,	Cf: 4.789,	Imb: 0.036,	Val: 4.268,	ValImb: 0.033,	ValObj: 15.51
300	Obj: 14.068,	F: 4.159,	Cf: 4.463,	Imb: 0.049,	Val: 4.061,	ValImb: 0.052,	ValObj: 13.25
400	Obj: 7.896,	F: 3.075,	Cf: 4.165,	Imb: 0.061,	Val: 2.734,	ValImb: 0.057,	ValObj: 6.16
500	Obj: 7.444,	F: 3.004,	Cf: 4.002,	Imb: 0.066,	Val: 2.702,	ValImb: 0.062,	ValObj: 6.07
600	Obj: 7.466,	F: 3.040,	Cf: 4.095,	Imb: 0.069,	Val: 2.747,	ValImb: 0.066,	ValObj: 6.21
700	Obj: 6.519,	F: 2.849,	Cf: 4.039,	Imb: 0.073,	Val: 2.503,	ValImb: 0.072,	ValObj: 5.17
800	Obj: 6.718,	F: 2.951,	Cf: 3.650,	Imb: 0.087,	Val: 2.635,	ValImb: 0.091,	ValObj: 5.63
900	Obj: 6.803,	F: 2.864,	Cf: 4.044,	Imb: 0.074,	Val: 2.533,	ValImb: 0.077,	ValObj: 5.62
1000	Obj: 5.563,	F: 2.703,	Cf: 3.195,	Imb: 0.082,	Val: 2.401,	ValImb: 0.087,	ValObj: 4.79
1100	Obj: 5.242,	F: 2.663,	Cf: 2.678,	Imb: 0.086,	Val: 2.343,	ValImb: 0.093,	ValObj: 4.42
1200	Obj: 5.273,	F: 2.671,	Cf: 2.588,	Imb: 0.076,	Val: 2.381,	ValImb: 0.085,	ValObj: 4.58
1300	Obj: 5.619,	F: 2.683,	Cf: 3.297,	Imb: 0.074,	Val: 2.365,	ValImb: 0.081,	ValObj: 4.80
1400	Obj: 4.924,	F: 2.640,	Cf: 2.411,	Imb: 0.092,	Val: 2.353,	ValImb: 0.1,	ValObj: 4.35
1500	Obj: 5.278,	F: 2.691,	Cf: 2.517,	Imb: 0.086,	Val: 2.394,	ValImb: 0.098,	ValObj: 4.53
1600	Obj: 4.532,	F: 2.461,	Cf: 2.487,	Imb: 0.088,	Val: 2.054,	ValImb: 0.098,	ValObj: 3.64
1700	Obj: 3.994,	F: 2.343,	Cf: 2.138,	Imb: 0.085,	Val: 1.953,	ValImb: 0.092,	ValObj: 3.24
1800	Obj: 4.403,	F: 2.418,	Cf: 2.209,	Imb: 0.083,	Val: 2.181,	ValImb: 0.094,	ValObj: 4.20
1900	Obj: 3.965,	F: 2.324,	Cf: 2.367,	Imb: 0.084,	Val: 1.960,	ValImb: 0.092,	ValObj: 3.19
2000	Obj: 4.247,	F: 2.404,	Cf: 2.380,	Imb: 0.079,	Val: 2.197,	ValImb: 0.088,	ValObj: 4.23
2100	Obj: 4.070,	F: 2.348,	Cf: 2.019,	Imb: 0.088,	Val: 1.998,	ValImb: 0.097,	ValObj: 3.42
2200	Obj: 3.857,	F: 2.297,	Cf: 2.283,	Imb: 0.081,	Val: 2.028,	ValImb: 0.089,	ValObj: 3.39
2300	Obj: 3.613,	F: 2.237,	Cf: 2.114,	Imb: 0.081,	Val: 1.948,	ValImb: 0.089,	ValObj: 3.28
2400	Obj: 3.912,	F: 2.307,	Cf: 2.463,	Imb: 0.08,	Val: 1.993,	ValImb: 0.089,	ValObj: 3.49
2500	Obj: 3.524,	F: 2.211,	Cf: 2.158,	Imb: 0.081,	Val: 1.947,	ValImb: 0.089,	ValObj: 3.21
2600	Obj: 4.232,	F: 2.409,	Cf: 1.971,	Imb: 0.094,	Val: 2.182,	ValImb: 0.11,	ValObj: 3.92
2700	Obj: 3.499,	F: 2.197,	Cf: 2.267,	Imb: 0.077,	Val: 1.982,	ValImb: 0.081,	ValObj: 3.44
2800	Obj: 3.571,	F: 2.229,	Cf: 2.108,	Imb: 0.074,	Val: 1.943,	ValImb: 0.08,	ValObj: 3.29
2900	Obj: 3.431,	F: 2.175,	Cf: 2.228,	Imb: 0.072,	Val: 1.968,	ValImb: 0.08,	ValObj: 3.32
2999	Obj: 3.389,	F: 2.176,	Cf: 2.125,	Imb: 0.078,	Val: 1.943,	ValImb: 0.085,	ValObj: 3.19
Saving result to results/acic/setting_7/results_20220102_164712-086534/...

Training on experiment 9/10...
0	Obj: 1409.900,	F: 37.459,	Cf: 39.953,	Imb: 0.012,	Val: 37.303,	ValImb: 0.012,	ValObj: 1430.29
100	Obj: 22.157,	F: 4.188,	Cf: 8.323,	Imb: 0.00078,	Val: 3.954,	ValImb: 0.00076,	ValObj: 18.25
200	Obj: 21.947,	F: 4.162,	Cf: 8.344,	Imb: 0.00057,	Val: 3.933,	ValImb: 0.00064,	ValObj: 18.16
300	Obj: 23.047,	F: 4.233,	Cf: 8.677,	Imb: 0.0012,	Val: 4.109,	ValImb: 0.0012,	ValObj: 20.76
400	Obj: 20.902,	F: 4.072,	Cf: 8.147,	Imb: 0.0088,	Val: 3.857,	ValImb: 0.0085,	ValObj: 17.42
500	Obj: 19.486,	F: 3.969,	Cf: 8.115,	Imb: 0.012,	Val: 3.772,	ValImb: 0.012,	ValObj: 16.36
600	Obj: 18.259,	F: 3.904,	Cf: 8.107,	Imb: 0.013,	Val: 3.802,	ValImb: 0.011,	ValObj: 16.52
700	Obj: 17.655,	F: 3.820,	Cf: 8.173,	Imb: 0.018,	Val: 3.794,	ValImb: 0.017,	ValObj: 16.83
800	Obj: 17.339,	F: 3.783,	Cf: 7.966,	Imb: 0.019,	Val: 3.664,	ValImb: 0.017,	ValObj: 15.25
900	Obj: 16.262,	F: 3.686,	Cf: 7.988,	Imb: 0.02,	Val: 3.654,	ValImb: 0.016,	ValObj: 15.41
1000	Obj: 17.357,	F: 3.753,	Cf: 7.971,	Imb: 0.014,	Val: 3.569,	ValImb: 0.01,	ValObj: 14.48
1100	Obj: 17.259,	F: 3.722,	Cf: 7.859,	Imb: 0.015,	Val: 3.552,	ValImb: 0.012,	ValObj: 14.62
1200	Obj: 15.008,	F: 3.499,	Cf: 7.696,	Imb: 0.017,	Val: 3.372,	ValImb: 0.017,	ValObj: 12.91
1300	Obj: 12.472,	F: 3.262,	Cf: 7.640,	Imb: 0.024,	Val: 3.246,	ValImb: 0.02,	ValObj: 11.82
1400	Obj: 13.308,	F: 3.352,	Cf: 7.564,	Imb: 0.02,	Val: 3.300,	ValImb: 0.019,	ValObj: 12.26
1500	Obj: 13.152,	F: 3.262,	Cf: 7.550,	Imb: 0.017,	Val: 3.201,	ValImb: 0.016,	ValObj: 11.88
1600	Obj: 9.445,	F: 2.855,	Cf: 7.418,	Imb: 0.032,	Val: 3.083,	ValImb: 0.031,	ValObj: 11.41
1700	Obj: 9.926,	F: 3.052,	Cf: 7.461,	Imb: 0.035,	Val: 3.336,	ValImb: 0.031,	ValObj: 12.68
1800	Obj: 8.391,	F: 2.741,	Cf: 7.345,	Imb: 0.028,	Val: 2.983,	ValImb: 0.027,	ValObj: 10.46
1900	Obj: 11.270,	F: 3.081,	Cf: 7.419,	Imb: 0.021,	Val: 3.124,	ValImb: 0.021,	ValObj: 11.19
2000	Obj: 7.712,	F: 2.657,	Cf: 7.448,	Imb: 0.029,	Val: 3.091,	ValImb: 0.029,	ValObj: 11.67
2100	Obj: 8.548,	F: 2.777,	Cf: 7.493,	Imb: 0.034,	Val: 3.212,	ValImb: 0.036,	ValObj: 12.92
2200	Obj: 7.914,	F: 2.686,	Cf: 7.262,	Imb: 0.029,	Val: 2.995,	ValImb: 0.029,	ValObj: 10.59
2300	Obj: 8.795,	F: 2.799,	Cf: 7.338,	Imb: 0.022,	Val: 2.987,	ValImb: 0.023,	ValObj: 10.20
2400	Obj: 6.907,	F: 2.537,	Cf: 7.278,	Imb: 0.029,	Val: 2.894,	ValImb: 0.03,	ValObj: 9.84
2500	Obj: 6.749,	F: 2.515,	Cf: 7.276,	Imb: 0.034,	Val: 2.954,	ValImb: 0.035,	ValObj: 10.58
2600	Obj: 7.003,	F: 2.576,	Cf: 7.228,	Imb: 0.035,	Val: 2.974,	ValImb: 0.035,	ValObj: 10.50
2700	Obj: 6.573,	F: 2.500,	Cf: 7.154,	Imb: 0.031,	Val: 2.859,	ValImb: 0.031,	ValObj: 9.49
2800	Obj: 6.621,	F: 2.484,	Cf: 7.168,	Imb: 0.033,	Val: 2.845,	ValImb: 0.033,	ValObj: 9.52
2900	Obj: 6.500,	F: 2.468,	Cf: 7.127,	Imb: 0.031,	Val: 2.812,	ValImb: 0.031,	ValObj: 9.20
2999	Obj: 6.276,	F: 2.446,	Cf: 7.140,	Imb: 0.036,	Val: 2.838,	ValImb: 0.036,	ValObj: 9.46
Saving result to results/acic/setting_7/results_20220102_164712-086534/...

Training on experiment 10/10...
0	Obj: 27.687,	F: 5.684,	Cf: 4.905,	Imb: 0.014,	Val: 5.673,	ValImb: 0.014,	ValObj: 27.86
100	Obj: 14.047,	F: 4.675,	Cf: 3.846,	Imb: 0.00081,	Val: 4.700,	ValImb: 0.00083,	ValObj: 14.11
200	Obj: 14.067,	F: 4.678,	Cf: 3.809,	Imb: 0.00065,	Val: 4.690,	ValImb: 0.00073,	ValObj: 14.04
300	Obj: 14.107,	F: 4.685,	Cf: 3.728,	Imb: 0.00065,	Val: 4.694,	ValImb: 0.00089,	ValObj: 14.09
400	Obj: 14.040,	F: 4.674,	Cf: 3.851,	Imb: 0.00028,	Val: 4.693,	ValImb: 0.00036,	ValObj: 14.06
500	Obj: 14.404,	F: 4.694,	Cf: 3.717,	Imb: 0.015,	Val: 4.709,	ValImb: 0.013,	ValObj: 14.44
600	Obj: 13.957,	F: 4.663,	Cf: 3.853,	Imb: 0.013,	Val: 4.691,	ValImb: 0.011,	ValObj: 14.04
700	Obj: 13.855,	F: 4.643,	Cf: 3.804,	Imb: 0.022,	Val: 4.657,	ValImb: 0.02,	ValObj: 13.84
800	Obj: 6.477,	F: 3.104,	Cf: 2.362,	Imb: 0.11,	Val: 3.123,	ValImb: 0.11,	ValObj: 6.52
900	Obj: 4.524,	F: 2.595,	Cf: 2.113,	Imb: 0.086,	Val: 2.681,	ValImb: 0.081,	ValObj: 4.78
1000	Obj: 4.071,	F: 2.456,	Cf: 1.916,	Imb: 0.082,	Val: 2.547,	ValImb: 0.075,	ValObj: 4.31
1100	Obj: 5.247,	F: 2.796,	Cf: 2.304,	Imb: 0.075,	Val: 2.890,	ValImb: 0.068,	ValObj: 5.56
1200	Obj: 4.475,	F: 2.589,	Cf: 2.105,	Imb: 0.071,	Val: 2.678,	ValImb: 0.065,	ValObj: 4.74
1300	Obj: 3.899,	F: 2.401,	Cf: 1.871,	Imb: 0.075,	Val: 2.490,	ValImb: 0.068,	ValObj: 4.12
1400	Obj: 3.881,	F: 2.399,	Cf: 1.842,	Imb: 0.071,	Val: 2.507,	ValImb: 0.065,	ValObj: 4.17
1500	Obj: 4.132,	F: 2.486,	Cf: 1.843,	Imb: 0.068,	Val: 2.570,	ValImb: 0.061,	ValObj: 4.35
1600	Obj: 4.226,	F: 2.516,	Cf: 1.988,	Imb: 0.067,	Val: 2.606,	ValImb: 0.061,	ValObj: 4.48
1700	Obj: 3.863,	F: 2.395,	Cf: 1.824,	Imb: 0.066,	Val: 2.496,	ValImb: 0.061,	ValObj: 4.14
1800	Obj: 3.882,	F: 2.403,	Cf: 1.876,	Imb: 0.063,	Val: 2.501,	ValImb: 0.057,	ValObj: 4.15
1900	Obj: 4.195,	F: 2.485,	Cf: 1.869,	Imb: 0.063,	Val: 2.566,	ValImb: 0.057,	ValObj: 4.39
2000	Obj: 3.615,	F: 2.309,	Cf: 1.781,	Imb: 0.064,	Val: 2.407,	ValImb: 0.058,	ValObj: 3.87
2100	Obj: 3.636,	F: 2.306,	Cf: 1.785,	Imb: 0.064,	Val: 2.411,	ValImb: 0.058,	ValObj: 3.89
2200	Obj: 3.828,	F: 2.388,	Cf: 1.739,	Imb: 0.063,	Val: 2.494,	ValImb: 0.056,	ValObj: 4.11
2300	Obj: 3.748,	F: 2.361,	Cf: 1.936,	Imb: 0.056,	Val: 2.476,	ValImb: 0.051,	ValObj: 4.06
2400	Obj: 3.222,	F: 2.168,	Cf: 1.691,	Imb: 0.059,	Val: 2.305,	ValImb: 0.052,	ValObj: 3.57
2500	Obj: 3.015,	F: 2.093,	Cf: 1.650,	Imb: 0.059,	Val: 2.241,	ValImb: 0.051,	ValObj: 3.38
2600	Obj: 2.877,	F: 2.041,	Cf: 1.640,	Imb: 0.057,	Val: 2.221,	ValImb: 0.049,	ValObj: 3.33
2700	Obj: 2.702,	F: 1.968,	Cf: 1.575,	Imb: 0.058,	Val: 2.153,	ValImb: 0.049,	ValObj: 3.16
2800	Obj: 2.705,	F: 1.959,	Cf: 1.552,	Imb: 0.058,	Val: 2.145,	ValImb: 0.049,	ValObj: 3.15
2900	Obj: 2.550,	F: 1.904,	Cf: 1.580,	Imb: 0.056,	Val: 2.122,	ValImb: 0.048,	ValObj: 3.08
2999	Obj: 2.436,	F: 1.842,	Cf: 1.500,	Imb: 0.059,	Val: 2.077,	ValImb: 0.049,	ValObj: 2.98
Saving result to results/acic/setting_7/results_20220102_164712-086534/...

